# Program:featureCounts v2.0.4; Command:"featureCounts" "-p" "-a" "/mnt/beegfs/home/s430452/epigenetics/results/s08_counts/master_peaks.saf" "-F" "SAF" "-o" "/mnt/beegfs/home/s430452/epigenetics/results/s08_counts/master_peaks_counts.txt" "-T" "6" "/mnt/beegfs/home/s430452/epigenetics/results/s05_final_bams/ARID2ko_final.bam" "/mnt/beegfs/home/s430452/epigenetics/results/s05_final_bams/ARID2wt_final.bam" 
Geneid	Chr	Start	End	Strand	Length	/mnt/beegfs/home/s430452/epigenetics/results/s05_final_bams/ARID2ko_final.bam	/mnt/beegfs/home/s430452/epigenetics/results/s05_final_bams/ARID2wt_final.bam
master_peak_2833	chr5	65481510	65482390	.	881	434	600
master_peak_2834	chr5	65482939	65483367	.	429	101	116
master_peak_2835	chr5	65483613	65484009	.	397	147	140
master_peak_2836	chr5	65539745	65540141	.	397	34	55
master_peak_2837	chr5	65562764	65563621	.	858	875	1143
master_peak_2838	chr5	65578194	65578467	.	274	29	14
master_peak_2839	chr5	65623942	65625222	.	1281	1397	1401
master_peak_2840	chr5	65648444	65648663	.	220	15	12
master_peak_2841	chr5	65656866	65657266	.	401	25	29
master_peak_2842	chr5	65663973	65664506	.	534	96	117
master_peak_2843	chr5	65694734	65694973	.	240	16	13
master_peak_2844	chr5	65695983	65696238	.	256	17	33
master_peak_2845	chr5	65721157	65723273	.	2117	826	1221
master_peak_2846	chr5	65742461	65743179	.	719	269	259
master_peak_2847	chr5	65762207	65762646	.	440	72	58
master_peak_2848	chr5	65769260	65769998	.	739	276	347
master_peak_2849	chr5	65796279	65796586	.	308	51	53
master_peak_2850	chr5	65801208	65801803	.	596	195	265
master_peak_2851	chr5	65808361	65809055	.	695	64	82
master_peak_2852	chr5	65811117	65811360	.	244	22	35
master_peak_2853	chr5	65830858	65831110	.	253	23	29
master_peak_2854	chr5	65861626	65862617	.	992	1264	1497
master_peak_2855	chr5	65871231	65871629	.	399	138	127
master_peak_2856	chr5	65873338	65873623	.	286	32	39
master_peak_2857	chr5	65879392	65880225	.	834	391	390
master_peak_2858	chr5	65885581	65886726	.	1146	266	291
master_peak_2859	chr5	65903584	65903926	.	343	43	58
master_peak_2860	chr5	65907020	65907696	.	677	84	145
master_peak_2861	chr5	65920379	65920633	.	255	95	60
master_peak_2862	chr5	65923277	65923660	.	384	223	239
master_peak_2863	chr5	65925032	65926731	.	1700	1243	1350
master_peak_2864	chr5	65943748	65944449	.	702	535	236
master_peak_2865	chr5	65955742	65956203	.	462	81	46
master_peak_2866	chr5	65961576	65961934	.	359	69	92
master_peak_2867	chr5	65967541	65967812	.	272	27	50
master_peak_2868	chr5	66016732	66017094	.	363	13	34
master_peak_2869	chr5	66045021	66045589	.	569	34	40
master_peak_2870	chr5	66051650	66051991	.	342	50	33
master_peak_2871	chr5	66113016	66113799	.	784	230	219
master_peak_2872	chr5	66122447	66123130	.	684	113	149
master_peak_2873	chr5	66143909	66145110	.	1202	1241	1402
master_peak_2874	chr5	66171310	66171618	.	309	55	61
master_peak_2875	chr5	66197771	66198492	.	722	63	67
master_peak_2876	chr5	66209102	66210174	.	1073	411	203
master_peak_2877	chr5	66231635	66231979	.	345	216	124
master_peak_2878	chr5	66232417	66233306	.	890	1202	824
master_peak_2879	chr5	66239002	66239360	.	359	78	68
master_peak_2880	chr5	66242100	66242385	.	286	122	202
master_peak_2881	chr5	66246491	66247855	.	1365	1121	937
master_peak_2882	chr5	66273742	66274096	.	355	27	19
master_peak_2883	chr5	66279745	66280291	.	547	283	212
master_peak_2884	chr5	66306229	66306815	.	587	170	150
master_peak_2885	chr5	66307568	66308133	.	566	116	108
master_peak_2886	chr5	66347193	66347457	.	265	23	21
master_peak_2887	chr5	66377762	66378017	.	256	12	18
master_peak_2888	chr5	66407538	66407803	.	266	9	14
master_peak_2889	chr5	66440186	66440873	.	688	341	507
master_peak_2890	chr5	66454166	66455167	.	1002	72	135
master_peak_2891	chr5	66498748	66499190	.	443	44	74
master_peak_2892	chr5	66538288	66538979	.	692	198	329
master_peak_2893	chr5	66554061	66554860	.	800	428	384
master_peak_2894	chr5	66565701	66566070	.	370	13	37
master_peak_2895	chr5	66596037	66597157	.	1121	716	835
master_peak_2896	chr5	66621069	66621506	.	438	23	70
master_peak_2897	chr5	66653110	66653932	.	823	526	695
master_peak_2898	chr5	66675106	66675398	.	293	11	12
master_peak_2899	chr5	66681356	66681700	.	345	24	47
master_peak_2900	chr5	66714044	66714473	.	430	93	95
master_peak_2901	chr5	66718054	66718328	.	275	16	20
master_peak_2902	chr5	66724709	66724935	.	227	15	11
master_peak_2903	chr5	66743979	66744582	.	604	103	103
master_peak_2904	chr5	66757330	66757682	.	353	76	34
master_peak_2905	chr5	66770268	66770593	.	326	30	19
master_peak_2906	chr5	66796832	66797132	.	301	40	37
master_peak_2907	chr5	66807641	66808326	.	686	297	348
master_peak_2908	chr5	66814302	66814833	.	532	81	93
master_peak_2909	chr5	66828641	66829311	.	671	330	420
master_peak_2910	chr5	66829733	66830337	.	605	303	337
master_peak_2911	chr5	66840563	66840983	.	421	50	104
master_peak_2912	chr5	66849762	66850223	.	462	51	85
master_peak_2913	chr5	66851296	66851724	.	429	69	74
master_peak_2914	chr5	66864422	66864993	.	572	140	86
master_peak_2915	chr5	66877610	66878450	.	841	123	160
master_peak_2916	chr5	66882599	66882980	.	382	55	50
master_peak_2917	chr5	66894599	66894866	.	268	100	76
master_peak_2918	chr5	66896097	66896812	.	716	754	827
master_peak_2919	chr5	66912768	66913070	.	303	36	33
master_peak_2920	chr5	66933170	66933664	.	495	32	56
master_peak_2921	chr5	66945456	66946197	.	742	53	65
master_peak_2922	chr5	66958314	66959907	.	1594	250	620
master_peak_2923	chr5	66966981	66967635	.	655	406	310
master_peak_2924	chr5	66989197	66989632	.	436	251	317
master_peak_2925	chr5	66993678	66994040	.	363	55	36
master_peak_2926	chr5	67003882	67004925	.	1044	647	725
master_peak_2927	chr5	67010565	67011667	.	1103	1630	1690
master_peak_2928	chr5	67030364	67030767	.	404	58	31
master_peak_2929	chr5	67038969	67039707	.	739	167	93
master_peak_2930	chr5	67059513	67060071	.	559	43	87
master_peak_2931	chr5	67066723	67067228	.	506	56	55
master_peak_2932	chr5	67089168	67089551	.	384	14	25
master_peak_2933	chr5	67094531	67095135	.	605	141	182
master_peak_2934	chr5	67147686	67148189	.	504	46	56
master_peak_2935	chr5	67156712	67157404	.	693	74	57
master_peak_2936	chr5	67165799	67167005	.	1207	635	702
master_peak_2937	chr5	67173925	67174240	.	316	36	18
master_peak_2938	chr5	67182488	67182743	.	256	14	65
master_peak_2939	chr5	67206840	67207381	.	542	556	555
master_peak_2940	chr5	67209264	67209625	.	362	247	205
master_peak_2941	chr5	67211830	67212458	.	629	518	477
master_peak_2942	chr5	67221853	67222304	.	452	10	32
master_peak_2943	chr5	67233013	67233457	.	445	74	136
master_peak_2944	chr5	67238318	67238542	.	225	28	15
master_peak_2945	chr5	67245853	67246300	.	448	59	44
master_peak_2946	chr5	67268331	67268938	.	608	26	49
master_peak_2947	chr5	67283784	67284171	.	388	17	27
master_peak_2948	chr5	67287749	67288068	.	320	17	20
master_peak_2949	chr5	67301238	67301775	.	538	71	112
master_peak_2950	chr5	67303308	67303855	.	548	114	120
master_peak_2951	chr5	67306401	67307115	.	715	37	106
master_peak_2952	chr5	67315123	67315910	.	788	207	344
master_peak_2953	chr5	67350290	67351095	.	806	24	180
master_peak_2954	chr5	67404484	67405044	.	561	69	101
master_peak_2955	chr5	67425638	67425935	.	298	21	6
master_peak_2956	chr5	67493763	67494173	.	411	83	89
master_peak_2957	chr5	67510120	67510562	.	443	48	32
master_peak_2958	chr5	67577396	67577897	.	502	47	93
master_peak_2959	chr5	67597266	67597629	.	364	9	8
master_peak_2960	chr5	67658650	67658878	.	229	2	13
master_peak_2961	chr5	67672688	67672930	.	243	23	35
master_peak_2962	chr5	67748108	67748462	.	355	15	38
master_peak_2963	chr5	67765412	67765664	.	253	10	4
master_peak_2964	chr5	67773159	67774318	.	1160	856	1011
master_peak_2965	chr5	67795713	67796196	.	484	44	19
master_peak_2966	chr5	67816281	67816623	.	343	28	28
master_peak_2967	chr5	67842752	67843119	.	368	43	25
master_peak_2968	chr5	67879510	67879982	.	473	211	141
master_peak_2969	chr5	67934894	67935231	.	338	6	33
master_peak_2970	chr5	67983181	67983941	.	761	202	232
master_peak_2971	chr5	67998791	67999431	.	641	379	417
master_peak_2972	chr5	68015508	68015855	.	348	22	11
master_peak_2973	chr5	68046320	68047421	.	1102	577	633
master_peak_2974	chr5	68053302	68053625	.	324	22	18
master_peak_2975	chr5	68066213	68067025	.	813	90	119
master_peak_2976	chr5	68071775	68072142	.	368	21	55
master_peak_2977	chr5	68086565	68087415	.	851	35	84
master_peak_2978	chr5	68114354	68115079	.	726	112	99
master_peak_2979	chr5	68128035	68128271	.	237	12	9
master_peak_2980	chr5	68141592	68141821	.	230	3	25
master_peak_2981	chr5	68148178	68148398	.	221	15	5
master_peak_2982	chr5	68214980	68216595	.	1616	1397	2114
master_peak_2983	chr5	68245276	68245781	.	506	116	104
master_peak_2984	chr5	68252534	68252924	.	391	74	62
master_peak_2985	chr5	68277278	68277827	.	550	160	128
master_peak_2986	chr5	68286277	68286606	.	330	45	35
master_peak_2987	chr5	68287952	68288852	.	901	109	326
master_peak_2988	chr5	68303343	68303647	.	305	25	44
master_peak_2989	chr5	68319202	68319690	.	489	53	127
master_peak_2990	chr5	68333749	68334829	.	1081	893	886
master_peak_2991	chr5	68343395	68343748	.	354	103	85
master_peak_2992	chr5	68344178	68345122	.	945	419	257
master_peak_2993	chr5	68357453	68357723	.	271	10	7
master_peak_2994	chr5	68368434	68369095	.	662	26	34
master_peak_2995	chr5	68433984	68434759	.	776	729	839
master_peak_2996	chr5	68443925	68444569	.	645	87	48
master_peak_2997	chr5	68456624	68457045	.	422	63	53
master_peak_2998	chr5	68460277	68460588	.	312	62	32
master_peak_2999	chr5	68505896	68506200	.	305	24	40
master_peak_3000	chr5	68529689	68530046	.	358	8	20
master_peak_3001	chr5	68549108	68549464	.	357	48	57
master_peak_3002	chr5	68683500	68684059	.	560	338	569
master_peak_3003	chr5	68730562	68731186	.	625	61	150
master_peak_3004	chr5	68762170	68762443	.	274	13	12
master_peak_3005	chr5	68830612	68830845	.	234	10	5
master_peak_3006	chr5	68847966	68848628	.	663	376	436
master_peak_3007	chr5	68872323	68872617	.	295	12	24
master_peak_3008	chr5	68884878	68885337	.	460	75	45
master_peak_3009	chr5	68891773	68892014	.	242	21	10
master_peak_3010	chr5	68898702	68899517	.	816	346	490
master_peak_3011	chr5	68911829	68912054	.	226	11	19
master_peak_3012	chr5	68918249	68918806	.	558	72	97
master_peak_3013	chr5	68924320	68925195	.	876	1006	996
master_peak_3014	chr5	68962765	68963312	.	548	207	189
master_peak_3015	chr5	69007751	69008214	.	464	76	77
master_peak_3016	chr5	69017772	69018337	.	566	168	157
master_peak_3017	chr5	69024107	69024612	.	506	99	58
master_peak_3018	chr5	69032111	69032401	.	291	48	43
master_peak_3019	chr5	69042711	69043495	.	785	282	368
master_peak_3020	chr5	69048340	69048772	.	433	68	60
master_peak_3021	chr5	69079034	69079347	.	314	39	32
master_peak_3022	chr5	69080441	69080724	.	284	63	49
master_peak_3023	chr5	69083483	69083879	.	397	93	89
master_peak_3024	chr5	69093611	69094502	.	892	1028	1218
master_peak_3025	chr5	69126032	69126281	.	250	13	12
master_peak_3026	chr5	69166712	69167483	.	772	945	1134
master_peak_3027	chr5	69179903	69180190	.	288	14	25
master_peak_3028	chr5	69189057	69190270	.	1214	770	955
master_peak_3029	chr5	69217461	69218357	.	897	1276	1595
master_peak_3030	chr5	69234494	69235249	.	756	525	624
master_peak_3031	chr5	69238556	69239318	.	763	385	414
master_peak_3032	chr5	69255916	69256240	.	325	61	47
master_peak_3033	chr5	69265874	69266190	.	317	29	37
master_peak_3034	chr5	69271537	69271806	.	270	61	29
master_peak_3035	chr5	69295055	69295869	.	815	83	113
master_peak_3036	chr5	69332577	69333046	.	470	95	130
master_peak_3037	chr5	69335695	69335952	.	258	47	24
master_peak_3038	chr5	69369082	69370229	.	1148	1104	1142
master_peak_3039	chr5	69442708	69443255	.	548	27	30
master_peak_3040	chr5	69449859	69450704	.	846	395	387
master_peak_3041	chr5	69492560	69494044	.	1485	163	279
master_peak_3042	chr5	69501678	69503434	.	1757	1063	913
master_peak_3043	chr5	69520881	69521612	.	732	208	231
master_peak_3044	chr5	69527316	69527644	.	329	7	11
master_peak_3062	chr5	71388305	71388529	.	225	14	12
master_peak_3063	chr5	71447148	71447859	.	712	110	77
master_peak_3064	chr5	71455185	71456351	.	1167	746	806
master_peak_3065	chr5	71469213	71469648	.	436	64	33
master_peak_3066	chr5	71475728	71476195	.	468	75	71
master_peak_3067	chr5	71483279	71484344	.	1066	109	127
master_peak_3068	chr5	71533417	71533888	.	472	52	65
master_peak_3069	chr5	71586447	71587717	.	1271	1143	1557
master_peak_3070	chr5	71601268	71602000	.	733	1233	1307
master_peak_3071	chr5	71697749	71698134	.	386	33	27
master_peak_3072	chr5	71737623	71738228	.	606	25	31
master_peak_3073	chr5	71751233	71751704	.	472	32	28
master_peak_3074	chr5	71757649	71758401	.	753	221	223
master_peak_3075	chr5	71778802	71779133	.	332	84	66
master_peak_3076	chr5	71782894	71783339	.	446	116	54
master_peak_3077	chr5	71786322	71786898	.	577	84	92
master_peak_3078	chr5	71830565	71831120	.	556	58	93
master_peak_3079	chr5	71836168	71836927	.	760	99	66
master_peak_3080	chr5	71865178	71866002	.	825	128	127
master_peak_3081	chr5	71883302	71883604	.	303	73	33
master_peak_3082	chr5	71887491	71888007	.	517	188	299
master_peak_3083	chr5	71900063	71900931	.	869	74	109
master_peak_3084	chr5	71922499	71923136	.	638	469	266
master_peak_3085	chr5	71932221	71933404	.	1184	271	376
master_peak_3086	chr5	71938948	71939217	.	270	14	23
master_peak_3087	chr5	71939467	71939823	.	357	10	32
master_peak_3088	chr5	71948043	71948563	.	521	38	36
master_peak_3089	chr5	71949934	71950183	.	250	20	19
master_peak_3090	chr5	71960346	71960609	.	264	16	25
master_peak_3091	chr5	71974673	71974917	.	245	20	42
master_peak_3092	chr5	72005468	72006198	.	731	275	211
master_peak_3093	chr5	72014947	72015622	.	676	967	872
master_peak_3094	chr5	72036881	72037497	.	617	176	186
master_peak_3095	chr5	72066664	72068296	.	1633	1273	1173
master_peak_3096	chr5	72093147	72093666	.	520	126	125
master_peak_3097	chr5	72096619	72097167	.	549	112	191
master_peak_3098	chr5	72101579	72102284	.	706	123	125
master_peak_3099	chr5	72107004	72108989	.	1986	1038	1319
master_peak_3100	chr5	72121782	72122126	.	345	49	54
master_peak_3101	chr5	72126066	72126312	.	247	12	30
master_peak_3102	chr5	72133206	72134488	.	1283	414	362
master_peak_3103	chr5	72138937	72139409	.	473	426	419
master_peak_3104	chr5	72141206	72141949	.	744	446	720
master_peak_3105	chr5	72156762	72157347	.	586	136	200
master_peak_3106	chr5	72166665	72166917	.	253	5	34
master_peak_3107	chr5	72179040	72179995	.	956	690	695
master_peak_3108	chr5	72210786	72211714	.	929	299	303
master_peak_3109	chr5	72234259	72234648	.	390	68	38
master_peak_3110	chr5	72241572	72242134	.	563	310	315
master_peak_3111	chr5	72248361	72249075	.	715	201	170
master_peak_3112	chr5	72256593	72257076	.	484	96	82
master_peak_3113	chr5	72269086	72269590	.	505	56	58
master_peak_3114	chr5	72280636	72281293	.	658	65	68
master_peak_3115	chr5	72307950	72308848	.	899	1366	1600
master_peak_3116	chr5	72319816	72320840	.	1025	862	1213
master_peak_3117	chr5	72324258	72324479	.	222	143	182
master_peak_3118	chr5	72347674	72348322	.	649	239	308
master_peak_3119	chr5	72355632	72356249	.	618	199	190
master_peak_3120	chr5	72363098	72363654	.	557	226	337
master_peak_3121	chr5	72366289	72366809	.	521	177	191
master_peak_3122	chr5	72378690	72379223	.	534	182	192
master_peak_3123	chr5	72388046	72388530	.	485	189	236
master_peak_3124	chr5	72394512	72395106	.	595	74	45
master_peak_3125	chr5	72441697	72442341	.	645	367	508
master_peak_3126	chr5	72452226	72452959	.	734	105	179
master_peak_3127	chr5	72465607	72466235	.	629	193	216
master_peak_3128	chr5	72470822	72471336	.	515	181	423
master_peak_3129	chr5	72478122	72478535	.	414	30	64
master_peak_3130	chr5	72498351	72498932	.	582	180	212
master_peak_3131	chr5	72504121	72504671	.	551	80	117
master_peak_3132	chr5	72510606	72511682	.	1077	181	293
master_peak_3133	chr5	72523932	72524437	.	506	71	88
master_peak_3134	chr5	72525723	72526151	.	429	35	42
master_peak_3135	chr5	72552063	72552569	.	507	85	71
master_peak_3136	chr5	72556442	72556958	.	517	18	78
master_peak_3137	chr5	72599463	72601125	.	1663	759	934
master_peak_3138	chr5	72610960	72611607	.	648	137	143
master_peak_3139	chr5	72624552	72625274	.	723	156	187
master_peak_3140	chr5	72634593	72634900	.	308	4	48
master_peak_3141	chr5	72649325	72649835	.	511	116	160
master_peak_3142	chr5	72661424	72661721	.	298	41	86
master_peak_3143	chr5	72681727	72682069	.	343	16	40
master_peak_3144	chr5	72698666	72698910	.	245	10	14
master_peak_3145	chr5	72752927	72753204	.	278	23	9
master_peak_3146	chr5	72760214	72760572	.	359	32	91
master_peak_3147	chr5	72816088	72817335	.	1248	1073	1577
master_peak_3148	chr5	72822243	72822881	.	639	68	129
master_peak_3149	chr5	72834776	72834999	.	224	11	10
master_peak_3150	chr5	72842660	72843135	.	476	79	70
master_peak_3151	chr5	72847999	72848633	.	635	389	487
master_peak_3152	chr5	72848884	72849225	.	342	53	117
master_peak_3153	chr5	72871196	72872054	.	859	103	96
master_peak_3154	chr5	72879649	72879995	.	347	37	28
master_peak_3155	chr5	72920640	72921169	.	530	89	93
master_peak_3156	chr5	72955453	72956926	.	1474	1181	1372
master_peak_3157	chr5	72988869	72989178	.	310	17	32
master_peak_3158	chr5	73010584	73010867	.	284	10	14
master_peak_3159	chr5	73030710	73031445	.	736	344	341
master_peak_3160	chr5	73031943	73032186	.	244	41	63
master_peak_3161	chr5	73066201	73067160	.	960	424	515
master_peak_3162	chr5	73082900	73083510	.	611	128	115
master_peak_3163	chr5	73093905	73094535	.	631	345	350
master_peak_3164	chr5	73104231	73104687	.	457	61	42
master_peak_3165	chr5	73115181	73116047	.	867	554	487
master_peak_3166	chr5	73120481	73121291	.	811	79	250
master_peak_3167	chr5	73135356	73135912	.	557	98	114
master_peak_3168	chr5	73160219	73160573	.	355	31	33
master_peak_3169	chr5	73170504	73170841	.	338	40	39
master_peak_3170	chr5	73180635	73181014	.	380	40	59
master_peak_3171	chr5	73201806	73202364	.	559	308	313
master_peak_3172	chr5	73215752	73216628	.	877	712	830
master_peak_3173	chr5	73256849	73257361	.	513	240	325
master_peak_3174	chr5	73266999	73268085	.	1087	133	253
master_peak_3175	chr5	73280744	73281094	.	351	22	61
master_peak_3176	chr5	73286828	73287476	.	649	136	160
master_peak_3177	chr5	73296849	73297381	.	533	53	69
master_peak_3178	chr5	73311104	73312839	.	1736	1730	1710
master_peak_3179	chr5	73321377	73322512	.	1136	872	772
master_peak_3180	chr5	73327820	73328678	.	859	302	293
master_peak_3181	chr5	73336274	73336652	.	379	56	61
master_peak_3182	chr5	73365267	73365934	.	668	331	529
master_peak_3183	chr5	73370586	73371211	.	626	1044	1178
master_peak_3184	chr5	73374441	73374904	.	464	320	381
master_peak_3185	chr5	73387781	73388710	.	930	287	290
master_peak_3186	chr5	73412191	73413169	.	979	1147	1179
master_peak_3187	chr5	73417163	73417891	.	729	143	324
master_peak_3188	chr5	73437178	73437977	.	800	112	228
master_peak_3189	chr5	73447700	73447951	.	252	109	128
master_peak_3190	chr5	73448222	73449113	.	892	1005	1257
master_peak_3191	chr5	73451092	73451755	.	664	218	348
master_peak_3192	chr5	73454529	73454838	.	310	125	119
master_peak_3193	chr5	73459314	73459642	.	329	78	58
master_peak_3194	chr5	73497883	73498945	.	1063	929	1173
master_peak_3195	chr5	73506669	73507343	.	675	55	81
master_peak_3196	chr5	73519508	73520138	.	631	280	309
master_peak_3197	chr5	73536772	73537054	.	283	106	105
master_peak_3198	chr5	73540024	73540745	.	722	652	571
master_peak_3199	chr5	73564999	73566187	.	1189	793	957
master_peak_3200	chr5	73591077	73592910	.	1834	371	509
master_peak_3201	chr5	73596818	73597136	.	319	104	106
master_peak_3202	chr5	73605961	73606600	.	640	83	40
master_peak_3203	chr5	73615150	73615494	.	345	40	51
master_peak_3204	chr5	73625507	73627016	.	1510	635	833
master_peak_3205	chr5	73638482	73639173	.	692	382	428
master_peak_3206	chr5	73640955	73641327	.	373	140	145
master_peak_3207	chr5	73646791	73647093	.	303	51	40
master_peak_3208	chr5	73654113	73655065	.	953	266	340
master_peak_3209	chr5	73673063	73673567	.	505	78	70
master_peak_3210	chr5	73685988	73686289	.	302	33	17
master_peak_3211	chr5	73691874	73692831	.	958	233	279
master_peak_3212	chr5	73693533	73693994	.	462	72	54
master_peak_3213	chr5	73709441	73709936	.	496	142	147
